;Station;Measure;R;LB;HB;Samples;Precision;Expected;Simulation;Seed
0;CPU;meanclients;2.33423228504895;2.2961967576008115;2.372267812497088;40;0.0162946625713989;1.4748741659982971;1;123456789
1;CPU;meanwaits;115.85168719680571;113.70337999555912;117.9999943980523;40;0.0185435987444627;6.653029723209239;1;123456789
2;IO1;meanclients;1.5923450367864038;1.5685402267272543;1.6161498468455533;40;0.0149495301013348;1.348646013508639;1;123456789
3;IO1;meanwaits;121.5878986135803;120.16583228047398;123.0099649466866;40;0.0116957883911276;93.59423771469142;1;123456789
4;IO2;meanclients;5.279470146529374;5.226229842239971;5.3327104508187775;40;0.010084402944186;11.874748740395736;1;123456789
5;IO2;meanwaits;1047.7453431761803;1037.9114326765682;1057.5792536757924;40;0.0093857830661418;2142.6385557989493;1;123456789
6;SWAP_IN;meanclients;0.7873135684547488;0.7698166216920362;0.8048105152174613;40;0.0222236062780596;0.8680392814475604;1;123456789
7;SWAP_IN;meanwaits;391.12555665853824;384.3212621580845;397.9298511589921;40;0.0173967013523336;391.5650076137055;1;123456789
8;ActiveTime;cycleTime;4549.827199406012;4377.613040537724;4722.041358274301;40;0.0378507031851169;6630.26190696379;1;123456789
9;CPU;meanclients;2.292477988279446;2.240059765679608;2.344896210879285;40;0.0228653111906995;1.4748741659982971;2;123456790
10;CPU;meanwaits;114.44616139173864;111.72009108621036;117.17223169726692;40;0.0238196744423536;6.653029723209239;2;123456790
11;IO1;meanclients;1.5654522229712822;1.5447969060214128;1.5861075399211515;40;0.0131944729112618;1.348646013508639;2;123456790
12;IO1;meanwaits;120.39230522908224;119.26272004886717;121.52189040929736;40;0.0093825363511873;93.59423771469142;2;123456790
13;IO2;meanclients;5.361788560047463;5.295802474107823;5.427774645987104;40;0.0123067303383289;11.874748740395736;2;123456790
14;IO2;meanwaits;1067.8262427221755;1055.608749392739;1080.0437360516128;40;0.0114414619538581;2142.6385557989493;2;123456790
15;SWAP_IN;meanclients;0.7714633220236872;0.7559466748191821;0.7869799692281922;40;0.0201132662584685;0.8680392814475604;2;123456790
16;SWAP_IN;meanwaits;384.4842479393735;379.2792175885604;389.68927829018656;40;0.0135376946616389;391.5650076137055;2;123456790
17;ActiveTime;cycleTime;4666.969658411437;4491.983366716804;4841.95595010607;40;0.0374946280996812;6630.26190696379;2;123456790
18;CPU;meanclients;2.3493834359096053;2.310258704817165;2.3885081670020454;40;0.0166531910008518;1.4748741659982971;3;123456791
19;CPU;meanwaits;116.65758534271608;114.5460595140256;118.7691111714066;40;0.0181002017355945;6.653029723209239;3;123456791
20;IO1;meanclients;1.6003338274694303;1.5783208388513852;1.6223468160874754;40;0.0137552479615166;1.348646013508639;3;123456791
21;IO1;meanwaits;122.2484390033057;120.84500655309908;123.65187145351234;40;0.0114801666315648;93.59423771469142;3;123456791
22;IO2;meanclients;5.251522128849508;5.204017760748749;5.299026496950268;40;0.0090458284160685;11.874748740395736;3;123456791
23;IO2;meanwaits;1043.0736900438696;1035.3423148593592;1050.80506522838;40;0.007412108327826;2142.6385557989493;3;123456791
24;SWAP_IN;meanclients;0.7924195753981411;0.779859444593586;0.8049797062026962;40;0.0158503540226709;0.8680392814475604;3;123456791
25;SWAP_IN;meanwaits;393.5853338833512;388.7131595205068;398.4575082461956;40;0.0123789530335711;391.5650076137055;3;123456791
26;ActiveTime;cycleTime;4549.13990688779;4420.686142361146;4677.593671414434;40;0.0282369342679818;6630.26190696379;3;123456791
27;CPU;meanclients;2.349045276451448;2.31588113509803;2.3822094178048663;40;0.014118136285358;1.4748741659982971;4;123456792
28;CPU;meanwaits;117.30567358515358;115.5021333098588;119.10921386044838;40;0.0153747062710106;6.653029723209239;4;123456792
29;IO1;meanclients;1.5785726085609175;1.5623209181475115;1.594824298974324;40;0.0102951808014847;1.348646013508639;4;123456792
30;IO1;meanwaits;121.38422942871364;120.4875843285504;122.28087452887688;40;0.0073868335646504;93.59423771469142;4;123456792
31;IO2;meanclients;5.269124254907254;5.225391579067706;5.312856930746802;40;0.0082997996866023;11.874748740395736;4;123456792
32;IO2;meanwaits;1052.554751922935;1043.7916059379654;1061.3178979079048;40;0.0083255963349746;2142.6385557989493;4;123456792
33;SWAP_IN;meanclients;0.7950241301913997;0.7849578208064802;0.8050904395763192;40;0.0126616400718504;0.8680392814475604;4;123456792
34;SWAP_IN;meanwaits;394.7936766623884;390.4570938582141;399.1302594665627;40;0.0109844282229543;391.5650076137055;4;123456792
35;ActiveTime;cycleTime;4564.408350848565;4417.936516646026;4710.880185051104;40;0.03208999347644;6630.26190696379;4;123456792
36;CPU;meanclients;2.3556293679999727;2.324751813647888;2.3865069223520576;40;0.0131079849706159;1.4748741659982971;5;123456793
37;CPU;meanwaits;117.64976682263048;115.93276093280774;119.36677271245324;40;0.0145942141339839;6.653029723209239;5;123456793
38;IO1;meanclients;1.5759336832928257;1.561652385043336;1.5902149815423154;40;0.0090621187940153;1.348646013508639;5;123456793
39;IO1;meanwaits;121.16713146820156;120.19183012063264;122.14243281577048;40;0.0080492237106799;93.59423771469142;5;123456793
40;IO2;meanclients;5.26906152198118;5.228295525849124;5.309827518113235;40;0.0077368609119461;11.874748740395736;5;123456793
41;IO2;meanwaits;1052.4687950600778;1044.4822583470764;1060.4553317730793;40;0.007588383380569;2142.6385557989493;5;123456793
42;SWAP_IN;meanclients;0.7937993790169576;0.7769451009177962;0.810653657116119;40;0.0212324153239245;0.8680392814475604;5;123456793
