;Station;Measure;R;LB;HB;Samples;Precision;Expected;Simulation;Seed
0;CPU;meanclients;1.3709196872656093;1.3470522842755828;1.394787090255636;40;0.0174097747750867;1.4748741659982971;1;123456789
1;CPU;meanwaits;62.54873195813634;61.84976095231461;63.24770296395806;40;0.0111748229570751;6.653029723209239;1;123456789
2;IO1;meanclients;1.261084667409082;1.2334456814457309;1.2887236533724329;40;0.0219168360996219;1.348646013508639;1;123456789
3;IO1;meanwaits;88.46535231658548;87.14737459633965;89.78333003683132;40;0.0148982362668863;93.59423771469142;1;123456789
4;IO2;meanclients;6.534492323321857;6.46627296183673;6.602711684806983;40;0.0104398870041746;11.874748740395736;1;123456789
5;IO2;meanwaits;1192.637425422849;1176.8699220465744;1208.4049287991236;40;0.0132207014807406;2142.6385557989493;1;123456789
6;SWAP_IN;meanclients;0.823167101989463;0.8014123974018444;0.8449218065770815;40;0.0264280539577455;0.8680392814475604;1;123456789
7;SWAP_IN;meanwaits;376.9988597242572;370.3190616315911;383.6786578169233;40;0.0177183509190234;391.5650076137055;1;123456789
8;ActiveTime;cycleTime;4228.050568630863;4107.986313190197;4348.11482407153;40;0.0283970717690696;6630.26190696379;1;123456789
9;CPU;meanclients;1.3575254443910805;1.342337732090433;1.372713156691728;40;0.0111877919956482;1.4748741659982971;2;123456790
10;CPU;meanwaits;62.50121871517615;62.00993432741817;62.99250310293413;40;0.0078603969307672;6.653029723209239;2;123456790
11;IO1;meanclients;1.23859798240049;1.2233354073189178;1.2538605574820625;40;0.0123224607971606;1.348646013508639;2;123456790
12;IO1;meanwaits;87.79606003535983;87.03471780490764;88.55740226581202;40;0.0086717129464072;93.59423771469142;2;123456790
13;IO2;meanclients;6.581178381742548;6.546473033052324;6.615883730432772;40;0.0052734247086362;11.874748740395736;2;123456790
14;IO2;meanwaits;1209.964218255814;1201.37449447652;1218.553942035108;40;0.0070991552061566;2142.6385557989493;2;123456790
15;SWAP_IN;meanclients;0.809841094326726;0.7949123367907505;0.8247698518627016;40;0.0184341812740274;0.8680392814475604;2;123456790
16;SWAP_IN;meanwaits;372.655863901061;367.4819955412271;377.82973226089496;40;0.0138837701510248;391.5650076137055;2;123456790
17;ActiveTime;cycleTime;4105.422633538945;3970.725158688449;4240.12010838944;40;0.0328096488166881;6630.26190696379;2;123456790
18;CPU;meanclients;1.3837950490154147;1.369648311670968;1.3979417863598615;40;0.010223144933574;1.4748741659982971;3;123456791
19;CPU;meanwaits;62.93099687085395;62.44875697711353;63.41323676459437;40;0.0076629946722449;6.653029723209239;3;123456791
20;IO1;meanclients;1.2747208203694027;1.2591716799695558;1.2902699607692496;40;0.0121980751795839;1.348646013508639;3;123456791
21;IO1;meanwaits;89.21380600142176;88.45247916737544;89.97513283546807;40;0.0085337333779279;93.59423771469142;3;123456791
22;IO2;meanclients;6.488592777442023;6.454642288700161;6.522543266183885;40;0.0052323346380887;11.874748740395736;3;123456791
23;IO2;meanwaits;1180.4914077785563;1172.592924465028;1188.3898910920846;40;0.0066908435431915;2142.6385557989493;3;123456791
24;SWAP_IN;meanclients;0.8398725075091187;0.8264700934913705;0.8532749215268669;40;0.0159576767877506;0.8680392814475604;3;123456791
25;SWAP_IN;meanwaits;381.03521342719904;376.2147388410913;385.8556880133068;40;0.0126509950163142;391.5650076137055;3;123456791
26;ActiveTime;cycleTime;4185.710149817895;4035.844884877249;4335.575414758542;40;0.0358040235889641;6630.26190696379;3;123456791
27;CPU;meanclients;1.3588660602746605;1.347485900721434;1.3702462198278864;40;0.0083747470673642;1.4748741659982971;4;123456792
28;CPU;meanwaits;62.39420830125108;62.04589418080769;62.74252242169446;40;0.0055824751996476;6.653029723209239;4;123456792
29;IO1;meanclients;1.2521996523639805;1.235786281413229;1.268613023314732;40;0.0131076309754321;1.348646013508639;4;123456792
30;IO1;meanwaits;88.55345156198541;87.71990473900406;89.38699838496676;40;0.0094129230230838;93.59423771469142;4;123456792
31;IO2;meanclients;6.539469698332034;6.507292534420058;6.571646862244011;40;0.0049204546234358;11.874748740395736;4;123456792
32;IO2;meanwaits;1200.366423462587;1191.6850546439684;1209.047792281205;40;0.0072322656223387;2142.6385557989493;4;123456792
33;SWAP_IN;meanclients;0.8354486902428095;0.8194476957951663;0.8514496846904528;40;0.0191525758966632;0.8680392814475604;4;123456792
34;SWAP_IN;meanwaits;381.44536926174976;374.3342843783861;388.5564541451134;40;0.0186424727009438;391.5650076137055;4;123456792
35;ActiveTime;cycleTime;4178.348776221657;4046.131515262447;4310.566037180868;40;0.0316434237638654;6630.26190696379;4;123456792
36;CPU;meanclients;1.3622848320509346;1.3438351732387523;1.380734490863117;40;0.0135431727478064;1.4748741659982971;5;123456793
37;CPU;meanwaits;62.54875387339978;61.96231262570719;63.13519512109237;40;0.0093757462999113;6.653029723209239;5;123456793
38;IO1;meanclients;1.238219956741026;1.218861429198557;1.257578484283495;40;0.0156341588883936;1.348646013508639;5;123456793
39;IO1;meanwaits;87.58922033807617;86.5753440715412;88.60309660461115;40;0.0115753543943151;93.59423771469142;5;123456793
40;IO2;meanclients;6.547406981260557;6.502864510751033;6.5919494517700805;40;0.0068030703814517;11.874748740395736;5;123456793
41;IO2;meanwaits;1200.8885955695262;1189.5393376079587;1212.2378535310936;40;0.0094507167471142;2142.6385557989493;5;123456793
42;SWAP_IN;meanclients;0.8440810912993759;0.8190898479969391;0.8690723346018128;40;0.0296076331528353;0.8680392814475604;5;123456793
