;Station;Measure;R;LB;HB;Samples;Precision;Expected;Simulation;Seed
0;CPU;meanclients;2.325181690900014;2.278151847800843;2.3722115339991845;40;0.020226308887271;1.4748741659982971;1;123456789
1;CPU;meanwaits;114.97952864034868;112.2879898344905;117.67106744620683;40;0.0234088523208091;6.653029723209239;1;123456789
2;IO1;meanclients;1.604612042238203;1.5776642535358196;1.6315598309405863;40;0.0167939589090925;1.348646013508639;1;123456789
3;IO1;meanwaits;122.04243085428308;120.44847849608114;123.63638321248504;40;0.013060640852894;93.59423771469142;1;123456789
4;IO2;meanclients;5.276773532910094;5.209759854951644;5.343787210868545;40;0.0126997449370341;11.874748740395736;1;123456789
5;IO2;meanwaits;1043.247400905133;1031.4229377721194;1055.0718640381465;40;0.0113342847753606;2142.6385557989493;1;123456789
6;SWAP_IN;meanclients;0.7874320372975799;0.7653184347490575;0.8095456398461024;40;0.0280831887719669;0.8680392814475604;1;123456789
7;SWAP_IN;meanwaits;390.5767527701636;382.8217868015736;398.3317187387535;40;0.0198551652487965;391.5650076137055;1;123456789
8;ActiveTime;cycleTime;4507.790409469912;4282.974227072818;4732.606591867007;40;0.0498728117271829;6630.26190696379;1;123456789
9;CPU;meanclients;2.2749619303417026;2.217034306460236;2.33288955422317;41;0.0254631179136991;1.4748741659982971;2;123456790
10;CPU;meanwaits;113.44968036782105;110.308283520283;116.59107721535906;41;0.0276897813846028;6.653029723209239;2;123456790
11;IO1;meanclients;1.5597157148024028;1.5410089912707088;1.5784224383340968;41;0.0119936750999934;1.348646013508639;2;123456790
12;IO1;meanwaits;119.8062994206788;118.58190979633964;121.030689045018;41;0.0102197432877878;93.59423771469142;2;123456790
13;IO2;meanclients;5.388755756069331;5.317587704408052;5.45992380773061;41;0.0132067688503274;11.874748740395736;2;123456790
14;IO2;meanwaits;1070.5644594634923;1057.7903497323196;1083.3385691946655;41;0.0119321257288651;2142.6385557989493;2;123456790
15;SWAP_IN;meanclients;0.7680134935301677;0.7532791689254809;0.7827478181348545;41;0.0191849814213037;0.8680392814475604;2;123456790
16;SWAP_IN;meanwaits;384.0085161882929;378.1573443795196;389.8596879970662;41;0.0152370886636905;391.5650076137055;2;123456790
17;ActiveTime;cycleTime;4678.510513836344;4447.8878981913895;4909.133129481299;41;0.0492940253020498;6630.26190696379;2;123456790
18;CPU;meanclients;2.331147249880922;2.2835853802167043;2.3787091195451397;40;0.0204027736414536;1.4748741659982971;3;123456791
19;CPU;meanwaits;115.6556288908782;112.9941311964444;118.31712658531195;40;0.0230122625241605;6.653029723209239;3;123456791
20;IO1;meanclients;1.592655090758672;1.5700310489285068;1.6152791325888374;40;0.0142052362507366;1.348646013508639;3;123456791
21;IO1;meanwaits;121.64689238279884;120.28984524953376;123.00393951606394;40;0.0111556251597017;93.59423771469142;3;123456791
22;IO2;meanclients;5.275275223369539;5.21735862527293;5.333191821466147;40;0.010978877052715;11.874748740395736;3;123456791
23;IO2;meanwaits;1044.1537313756662;1033.416773241533;1054.8906895097994;40;0.0102829284725988;2142.6385557989493;3;123456791
24;SWAP_IN;meanclients;0.7947103878143358;0.774896983216102;0.8145237924125696;40;0.0249316038924895;0.8680392814475604;3;123456791
25;SWAP_IN;meanwaits;395.1774054119004;387.4417177064621;402.9130931173388;40;0.0195752277318976;391.5650076137055;3;123456791
26;ActiveTime;cycleTime;4578.730018128219;4436.528924312224;4720.931111944214;40;0.0310568854798138;6630.26190696379;3;123456791
27;CPU;meanclients;2.3313773977091845;2.294735915526418;2.368018879891951;40;0.0157166669878375;1.4748741659982971;4;123456792
28;CPU;meanwaits;116.5196667073027;114.5027832612375;118.53655015336793;40;0.0173093822104007;6.653029723209239;4;123456792
29;IO1;meanclients;1.5695670891778473;1.5462606203293972;1.5928735580262974;40;0.0148489790650861;1.348646013508639;4;123456792
30;IO1;meanwaits;120.85741891108508;119.59317350864926;122.12166431352092;40;0.0104606354647201;93.59423771469142;4;123456792
31;IO2;meanclients;5.296581816928723;5.245346303696829;5.347817330160616;40;0.009673316679096;11.874748740395736;4;123456792
32;IO2;meanwaits;1055.8247017885033;1045.338175692533;1066.3112278844735;40;0.0099320711839822;2142.6385557989493;4;123456792
33;SWAP_IN;meanclients;0.7936302768360534;0.7769468921114258;0.810313661560681;40;0.021021608186546;0.8680392814475604;4;123456792
