;Station;Measure;R;LB;HB;Samples;Precision;Expected;Simulation;Seed
0;CPU;meanclients;1.3654890170646985;1.3434963589466686;1.3874816751827284;40;0.0161060673818571;1.4748741659982971;1;123456789
1;CPU;meanwaits;5.938866643369934;5.877796786507276;5.999936500232592;40;0.0102830827041445;6.653029723209239;1;123456789
2;IO1;meanclients;1.2549137524593827;1.2313739012459994;1.278453603672766;40;0.0187581426749446;1.348646013508639;1;123456789
3;IO1;meanwaits;88.2120802102738;87.09370887919307;89.33045154135452;40;0.0126782106080576;93.59423771469142;1;123456789
4;IO2;meanclients;6.543745932737228;6.4894412130098615;6.598050652464595;40;0.0082987206846906;11.874748740395736;1;123456789
5;IO2;meanwaits;1195.9030181219528;1183.5307613270982;1208.2752749168071;40;0.010345535220978;2142.6385557989493;1;123456789
6;SWAP_IN;meanclients;0.825643607678865;0.8058569714462881;0.845430243911442;40;0.0239651055837556;0.8680392814475604;1;123456789
7;SWAP_IN;meanwaits;378.0989215266076;371.2478966324883;384.94994642072686;40;0.0181196626175438;391.5650076137055;1;123456789
8;ActiveTime;cycleTime;4111.21822473336;3970.600588317503;4251.835861149218;40;0.0342033987808996;6630.26190696379;1;123456789
9;CPU;meanclients;1.3603505802675886;1.3432543054506574;1.3774468550845198;40;0.0125675506482808;1.4748741659982971;2;123456790
10;CPU;meanwaits;5.949172162852607;5.9011585044404224;5.997185821264791;40;0.0080706453096092;6.653029723209239;2;123456790
11;IO1;meanclients;1.2421489305169895;1.225723504790698;1.258574356243281;40;0.0132233948142234;1.348646013508639;2;123456790
12;IO1;meanwaits;87.99919632723955;87.23124425460385;88.76714839987524;40;0.0087268077969704;93.59423771469142;2;123456790
13;IO2;meanclients;6.573151025285385;6.5312866214940914;6.615015429076678;40;0.0063690007471683;11.874748740395736;2;123456790
14;IO2;meanwaits;1206.780054817767;1196.5048823313898;1217.0552273041442;40;0.0085145362200478;2142.6385557989493;2;123456790
15;SWAP_IN;meanclients;0.8099612830440305;0.7932199642897135;0.8267026017983474;40;0.020669282723489;0.8680392814475604;2;123456790
16;SWAP_IN;meanwaits;372.1851483074466;366.528497566247;377.8417990486462;40;0.0151984859334765;391.5650076137055;2;123456790
17;ActiveTime;cycleTime;4329.025154270266;4197.949257223286;4460.101051317247;40;0.0302783865595429;6630.26190696379;2;123456790
18;CPU;meanclients;1.3814346765545602;1.364572563188668;1.3982967899204524;40;0.0122062328766409;1.4748741659982971;3;123456791
