
[Transfer](OS)Scheduling:J:11,OC:993.152076,Tp:A,Station:3

[Information](SWAP_IN)Departure:J:11,OC:993.152076,Tp:A,Station:3

[Transfer](OS)Processing:J:11,OC:993.152076,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:993.152076,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:993.152076,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:993.152076,Tp:A,Station:3

[Transfer](CPU)New process joined: J:11,OC:993.152076,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:995.852076,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:995.852076,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:995.852076,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:995.852076,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:995.852076,Tp:A,Station:3

[Information](CPU)Departure:J:11,OC:995.852076,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:995.852076,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:995.852076,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:995.852076,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:995.852076,Tp:A,Station:3

[Transfer](CPU)Now Processing:J:11,OC:995.852076,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:997.268826,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:997.268826,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:997.268826,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:997.268826,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:997.268826,Tp:A,Station:4

[Information](CPU)Departure:J:11,OC:997.268826,Tp:A,Station:4

[Transfer](OS)Processing:J:11,OC:997.268826,Tp:A,Station:4

[Information](OS)Arrival:J:11,OC:997.268826,Tp:A,Station:4

[Transfer](IO1)Processing:J:11,OC:997.268826,Tp:A,Station:4

[Information](IO1)Arrival:J:11,OC:997.268826,Tp:A,Station:4

[Transfer](OS)Scheduling:J:11,OC:999.481012,Tp:D,Station:4

[Transfer](OS)Processing:J:11,OC:999.481012,Tp:D,Station:4

[Information](OS)Departure:J:11,OC:999.481012,Tp:D,Station:4

[Transfer](IO1)Processing:J:11,OC:999.481012,Tp:D,Station:4

[Transfer](OS)Scheduling:J:11,OC:999.481012,Tp:A,Station:3

[Information](IO1)Departure:J:11,OC:999.481012,Tp:A,Station:3

[Transfer](OS)Processing:J:11,OC:999.481012,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:999.481012,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:999.481012,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:999.481012,Tp:A,Station:3

[Transfer](CPU)New process joined: J:11,OC:999.481012,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:1002.181012,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1002.181012,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:1002.181012,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1002.181012,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1002.181012,Tp:A,Station:3

[Information](CPU)Departure:J:11,OC:1002.181012,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1002.181012,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1002.181012,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:1002.181012,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:1002.181012,Tp:A,Station:3

